Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000005632	MRVI1	0.754121330515418	-0.1
ENSGALG00000002283	MAPKAPK3	0.754662203011087	-0.1
ENSGALG00000029006	SYPL1	0.755302712911819	0.1
ENSGALG00000017177	MSANTD4	0.755358656325231	-0.1
ENSGALG00000004268	NIPAL3	0.755371783588227	0
ENSGALG00000006328	CHCHD4	0.755371783588227	0
ENSGALG00000016507	FNDC4	0.755371783588227	-0.1
ENSGALG00000031853	PIGBOS1	0.755371783588227	-0.1
ENSGALG00000038971	C8orf37	0.755371783588227	0.1
ENSGALG00000025701		0.755540127059694	-0.1
ENSGALG00000047801	GIPC3	0.755540127059694	0.1
ENSGALG00000041568	AVL9	0.755767299664226	0
ENSGALG00000007395		0.755810389717906	-0.1
ENSGALG00000009926	HAAO	0.755810389717906	-0.1
ENSGALG00000041774	TESMIN	0.755810389717906	-0.1
ENSGALG00000005725	CSF1R	0.755935286380001	0.1
ENSGALG00000008148	MYBPC3	0.755935286380001	0.1
ENSGALG00000010230	TESK2	0.755935286380001	0.1
ENSGALG00000039656		0.755935286380001	-0.1
ENSGALG00000047530		0.755935286380001	0.1
ENSGALG00000053703		0.755935286380001	-0.1
ENSGALG00000008452	IFT122	0.755967854293584	-0.1
ENSGALG00000011993	RBX1	0.755967854293584	-0.1
ENSGALG00000016268		0.755967854293584	-0.1
ENSGALG00000026360	SOWAHC	0.755967854293584	-0.1
ENSGALG00000031296		0.755967854293584	0
ENSGALG00000036908		0.755967854293584	-0.1
ENSGALG00000042071	VPS53	0.755967854293584	0
ENSGALG00000003658	DHX35	0.756007579466489	0.1
ENSGALG00000047542	COA4	0.75612119531622	-0.1
ENSGALG00000052532		0.75612119531622	-0.1
ENSGALG00000000129	TCF25	0.756222862478979	0
ENSGALG00000004833	P3H1	0.756222862478979	0.1
ENSGALG00000007716	SLC37A4	0.756222862478979	0
ENSGALG00000010783	CPSF2	0.756222862478979	0
ENSGALG00000013410	UBA3	0.756222862478979	0
ENSGALG00000015246	TIPRL	0.756222862478979	0
ENSGALG00000025669	SNORA56	0.756222862478979	-0.1
ENSGALG00000030904		0.756222862478979	0.1
ENSGALG00000039164		0.756222862478979	-0.1
ENSGALG00000049564		0.756222862478979	-0.1
ENSGALG00000009185	ROM1	0.756647668877768	0.1
ENSGALG00000010700	RPA3	0.756647668877768	0
ENSGALG00000027374	KLF9	0.756647668877768	-0.1
ENSGALG00000027630	NPR2	0.756647668877768	0.1
ENSGALG00000043499	EGFL7	0.756647668877768	-0.1
ENSGALG00000052286	MGAT1	0.756647668877768	-0.1
ENSGALG00000027950	TXNDC17	0.756732685702822	-0.1
ENSGALG00000028664	CKS1B	0.757133671282313	0.1
ENSGALG00000006049	STK26	0.757140898316583	0
ENSGALG00000031832	IKBKB	0.757219658729171	0
ENSGALG00000016568	MOSPD2	0.757416051175186	0
ENSGALG00000004760	TMEM116	0.757703261037642	-0.1
ENSGALG00000001214	PARD6A	0.757900641632343	0.1
ENSGALG00000024565		0.757900641632343	-0.1
ENSGALG00000003250	ITPA	0.758010257502272	-0.1
ENSGALG00000051325		0.758010257502272	0.1
ENSGALG00000009452	GALNT16	0.758251612160742	-0.1
ENSGALG00000050116		0.758291214862917	-0.1
ENSGALG00000008885	PDE1A	0.758480823821344	0.1
ENSGALG00000020729	NDUFAF5	0.758585864245999	0.1
ENSGALG00000027126	BLCAP	0.758585864245999	0
ENSGALG00000012139	ARL14EP	0.758767467964115	0
ENSGALG00000041690		0.758767467964115	0.1
ENSGALG00000000218	SRP19	0.758812789178722	0
ENSGALG00000040856	CPNE1	0.758812789178722	0
ENSGALG00000032955	TUFT1	0.759185179598818	0.1
ENSGALG00000046986		0.759185179598818	-0.1
ENSGALG00000018534		0.759292523618523	0.1
ENSGALG00000009871	RCOR3	0.759406398689712	0
ENSGALG00000002070	SAP130	0.759463701647087	0
ENSGALG00000014124	TEC	0.759463701647087	0.1
ENSGALG00000051236		0.759463701647087	0.1
ENSGALG00000030070	QDPR	0.75956817417972	0
ENSGALG00000038254		0.75956817417972	-0.1
ENSGALG00000040511	MTERF3	0.75956817417972	0
ENSGALG00000005706	HSCB	0.759840980377814	0.1
ENSGALG00000015944		0.759840980377814	0.1
ENSGALG00000026405	gga-mir-6712	0.759840980377814	0.1
ENSGALG00000042554	ABCD2	0.759840980377814	0
ENSGALG00000046971		0.759840980377814	0.1
ENSGALG00000042797		0.759974465966792	0
ENSGALG00000054444		0.760024067304998	0.1
ENSGALG00000009289	SLC18A2	0.760529755446614	0.1
ENSGALG00000053950		0.76068951609812	-0.1
ENSGALG00000003016	MASP2	0.760824125365754	0.1
ENSGALG00000015531		0.760824125365754	-0.1
ENSGALG00000024288		0.760824125365754	0.1
ENSGALG00000041275	SLC25A38	0.760844032757314	-0.1
ENSGALG00000026396	BG1	0.761195278899054	0.1
ENSGALG00000001954	APTX	0.761442870410603	0
ENSGALG00000007226	OSTN	0.761442870410603	-0.1
ENSGALG00000010214	JADE1	0.761442870410603	0
ENSGALG00000014869	NNT	0.761442870410603	0
ENSGALG00000026225	PSMD12	0.761442870410603	0
ENSGALG00000029227		0.761442870410603	0.1
ENSGALG00000032428		0.761442870410603	0.1
ENSGALG00000032496	SIRT3	0.761442870410603	0.1
ENSGALG00000033573		0.761442870410603	-0.1
ENSGALG00000037256	GTPBP3	0.761442870410603	-0.1
ENSGALG00000049450		0.761442870410603	0
ENSGALG00000052088	SFR1	0.761442870410603	0.1
ENSGALG00000044642	SENP7	0.761629135593764	-0.1
ENSGALG00000001572	COMMD4	0.761746284512937	0.1
ENSGALG00000013881	C22H2ORF42	0.761746284512937	0.1
ENSGALG00000003485	CCND3	0.761869392028667	0
ENSGALG00000012420	CG-1B	0.762026761883541	0.1
ENSGALG00000044391	RBM11	0.762096935207936	0.1
ENSGALG00000046650		0.762514230634247	0.1
ENSGALG00000030607	CHST11	0.762679622119108	-0.1
ENSGALG00000037253		0.763831854106076	0.1
ENSGALG00000051049		0.763831854106076	0
ENSGALG00000006390	CRKL	0.763889446166509	0
ENSGALG00000004701	SET	0.764203336021021	0
ENSGALG00000011718	ZBTB1	0.764203336021021	0
ENSGALG00000015053	GLDC	0.764203336021021	0.1
ENSGALG00000002053	POR	0.764253043571583	0
ENSGALG00000008835	THAP10	0.764254068836903	-0.1
ENSGALG00000006423		0.76467809415238	0.1
ENSGALG00000049586		0.76467809415238	0.1
ENSGALG00000014624	CERS3	0.764735350284152	0.1
ENSGALG00000029197	KIRREL3	0.764735350284152	-0.1
ENSGALG00000009402	LRRC34	0.764751841854108	-0.1
ENSGALG00000034225	DEAF1	0.764751841854108	0.1
ENSGALG00000049195		0.764751841854108	0.1
ENSGALG00000052930		0.764751841854108	0
ENSGALG00000008837	PELI3	0.76503146033741	0
ENSGALG00000015876	ELOVL4	0.76511556206916	0.1
ENSGALG00000012147	DDX18	0.765462319445101	0
ENSGALG00000030780	MGAT4A	0.765724229967412	0.1
ENSGALG00000038627	FBXO38	0.765724229967412	0
ENSGALG00000042357	ARHGAP1	0.765724229967412	0
ENSGALG00000052641	PLD6	0.765724229967412	0.1
ENSGALG00000053695		0.765724229967412	-0.1
ENSGALG00000008764	FAM171A1	0.765864059428996	-0.1
ENSGALG00000004326	GOSR1	0.765889205658096	0
ENSGALG00000007353	MTFMT	0.765889205658096	-0.1
ENSGALG00000010713		0.765889205658096	0
ENSGALG00000030707		0.766517856553162	-0.1
ENSGALG00000035466	CACNB4	0.766598149862073	0
ENSGALG00000006174	VSTM4	0.766814485601949	-0.1
ENSGALG00000004902	TOM1L2	0.766865678868059	0
ENSGALG00000019286	PEX26	0.766865678868059	-0.1
ENSGALG00000002531	SF3B3	0.766943340523557	0
ENSGALG00000005074	FAM102A	0.766943340523557	-0.1
ENSGALG00000017125	MICU2	0.766943340523557	0.1
ENSGALG00000021750	SNORD58	0.766943340523557	-0.1
ENSGALG00000049437		0.766943340523557	0.1
ENSGALG00000050150		0.766943340523557	0.1
ENSGALG00000002841	RFNG	0.767063541019892	0
ENSGALG00000006132	MOSPD1	0.767063541019892	0
ENSGALG00000011224	SLC4A3	0.767063541019892	-0.1
ENSGALG00000010273	PPP2CB	0.767291734890451	0
ENSGALG00000047788		0.767291734890451	-0.1
ENSGALG00000050058	REEP1	0.767291734890451	0.1
ENSGALG00000053371		0.767305105904467	-0.1
ENSGALG00000008287	PSMD10	0.76731137735573	0.1
ENSGALG00000035482	SEC24B	0.767315031266369	0
ENSGALG00000001474	RAB14	0.767573558498027	0
ENSGALG00000000893	TAT	0.767766479037081	-0.1
ENSGALG00000000273	FER	0.767819328888333	0.1
ENSGALG00000008506	MRPS25	0.767866104426428	-0.1
ENSGALG00000025590	SCARNA16	0.767866104426428	-0.1
ENSGALG00000033171	TGM4	0.767866104426428	-0.1
ENSGALG00000002117	PARG	0.767885381644477	0
ENSGALG00000008771	SHOC2	0.767885381644477	0
ENSGALG00000044326		0.767976213283904	-0.1
ENSGALG00000010077	RPS3A	0.768315266532474	0
ENSGALG00000000583	SOX13	0.768501356320037	0.1
ENSGALG00000010459	VIPAS39	0.768501356320037	0
ENSGALG00000004492	PIGL	0.768571967593012	-0.1
ENSGALG00000032499	ANAPC15	0.769328781492734	0.1
ENSGALG00000041086	MRPL15	0.769376114712761	0
ENSGALG00000025270	SNORA52	0.769448679086903	0.1
ENSGALG00000054815		0.769917456199949	-0.1
ENSGALG00000009307	FAM204A	0.769945039107688	0
ENSGALG00000054757		0.769960860948004	-0.1
ENSGALG00000017120	SACS	0.770180250394472	0
ENSGALG00000010721	GLIS1	0.770258880102293	-0.1
ENSGALG00000053633		0.770258880102293	0.1
ENSGALG00000040463	CABP7	0.770469422855751	-0.1
ENSGALG00000012791	TBXAS1	0.770741106349679	0.1
ENSGALG00000031294	MPLKIP	0.77091708851706	0.1
ENSGALG00000047687		0.771396603327401	0.1
ENSGALG00000035117		0.771533053350773	0.1
ENSGALG00000020523		0.771606430562757	0.1
ENSGALG00000051361		0.771606430562757	-0.1
ENSGALG00000051980		0.771635994795831	0.1
ENSGALG00000017553	SNX11	0.77173737688428	0
ENSGALG00000041226	RRAGB	0.771748941434994	0
ENSGALG00000010461	EBF3	0.771824232128374	-0.1
ENSGALG00000025977	GADD45A	0.771824232128374	0
ENSGALG00000006160	HNRNPA0	0.772330434232273	0
ENSGALG00000004945	SLC12A1	0.772553284329739	0.1
ENSGALG00000050288	DCP1B	0.772553284329739	0.1
ENSGALG00000050995	LRRC47	0.772553284329739	0
ENSGALG00000007047	GAL	0.772741339806913	-0.1
ENSGALG00000001080	NR5A1	0.772929605068914	-0.1
ENSGALG00000025755	SPTSSA	0.772937783825322	-0.1
ENSGALG00000031056		0.772937783825322	-0.1
ENSGALG00000036196	MTCH2	0.772937783825322	0.1
ENSGALG00000004186	NSRP1	0.772970231086055	0
ENSGALG00000007798	SHQ1	0.77326464441185	0.1
ENSGALG00000007832	PEX13	0.77326464441185	0
ENSGALG00000014724		0.77326464441185	0
ENSGALG00000036896		0.773418693408848	-0.1
ENSGALG00000040017	THRA	0.773418693408848	0
ENSGALG00000028801	YPEL2	0.773515240845599	0.1
ENSGALG00000052725		0.773734171938242	-0.1
ENSGALG00000041812		0.77374022787972	0.1
ENSGALG00000013207	CTNNAL1	0.773998286500963	0.1
ENSGALG00000047908	ZFAND3	0.773998286500963	0
ENSGALG00000007691	ARMC9	0.774027010252347	0.1
ENSGALG00000012681	MBOAT1	0.774126680150055	0.1
ENSGALG00000024621	SNORD72	0.774126680150055	0.1
ENSGALG00000051321		0.774126680150055	0.1
ENSGALG00000053351		0.774126680150055	-0.1
ENSGALG00000002504	RO60	0.774341703885108	0.1
ENSGALG00000003205	EIF4EBP1	0.774341703885108	0
ENSGALG00000006631	TICRR	0.774341703885108	-0.1
ENSGALG00000006979	SPPL3	0.774341703885108	0
ENSGALG00000011031	JAK1	0.774341703885108	0
ENSGALG00000011692	CDCA4	0.774341703885108	0
ENSGALG00000016761	LYG2	0.774341703885108	0.1
ENSGALG00000025592	SCARNA14	0.774341703885108	0.1
ENSGALG00000033759	RAVER2	0.774341703885108	0
ENSGALG00000047674		0.774341703885108	-0.1
ENSGALG00000026653	ARL9	0.774511946871391	-0.1
ENSGALG00000038783		0.774511946871391	0
ENSGALG00000037697	LAMP1	0.774791870773385	0
ENSGALG00000023843	FRMD7	0.774945838443042	-0.1
ENSGALG00000000497		0.77516911446794	-0.1
ENSGALG00000004444	SHCBP1	0.77516911446794	0
ENSGALG00000005670	SLMAP	0.77516911446794	0
ENSGALG00000052696		0.77516911446794	0.1
ENSGALG00000014922	ROCK1	0.775177681625097	-0.1
ENSGALG00000001561	MXRA8	0.775201050650768	0.1
ENSGALG00000035464		0.775201050650768	-0.1
ENSGALG00000006091		0.775335274693958	-0.1
ENSGALG00000029270	GATA3	0.775335274693958	-0.1
ENSGALG00000036365	POGZ	0.775393139333541	0
ENSGALG00000052156		0.775522294978815	-0.1
ENSGALG00000045634	XKR5	0.775637947077146	0.1
ENSGALG00000033653		0.775894055196011	0.1
ENSGALG00000015649	NOP14	0.775896773441811	0
ENSGALG00000055035		0.775916131505505	-0.1
ENSGALG00000012111	TMEM37	0.775998109349437	0.1
ENSGALG00000012361	NIN	0.775998109349437	0.1
ENSGALG00000037980		0.775998109349437	-0.1
ENSGALG00000016426	MAP3K15	0.776132533452374	0.1
ENSGALG00000009547	PPHLN1	0.776313888854043	0
ENSGALG00000008828	AFTPH	0.776533165426826	0
ENSGALG00000009686	PPP1R9A	0.776533165426826	-0.1
ENSGALG00000030542	SEMA6D	0.776533165426826	-0.1
ENSGALG00000051983		0.776533165426826	0.1
ENSGALG00000047899	gga-mir-12224	0.776572713397663	0.1
ENSGALG00000004893	TMEM119	0.776820910904782	0.1
ENSGALG00000052497		0.776820910904782	0.1
ENSGALG00000001084	ATP8B3	0.77689956525799	0.1
ENSGALG00000008141		0.77703794553354	0.1
ENSGALG00000004069	GPR119	0.777095093517748	0.1
ENSGALG00000044675	MATN2	0.777095093517748	-0.1
ENSGALG00000048607		0.777098836275062	0.1
ENSGALG00000000106	LRIF1	0.777128323405445	0
ENSGALG00000001343	LAMB3	0.777311031137459	0.1
ENSGALG00000047113		0.777311031137459	0.1
ENSGALG00000029930		0.777608359098173	0.1
ENSGALG00000000734	RPA2	0.777812424459181	0
ENSGALG00000015917	EEF1A1	0.777812424459181	0
ENSGALG00000014425	NCAPG	0.778040151503019	0
ENSGALG00000054057		0.778140084054899	-0.1
ENSGALG00000052063	CEBPZOS	0.778159155378552	0.1
ENSGALG00000032329	NPM3	0.778234137244465	0
ENSGALG00000005552	PTBP2	0.778236567424076	0
ENSGALG00000017833	SNORA65	0.778255733905944	-0.1
ENSGALG00000050514		0.778950156775503	0.1
ENSGALG00000038666		0.778962585174417	0.1
ENSGALG00000010156	DOCK8	0.779006546922042	0
ENSGALG00000007410	IGDCC4	0.779024089247042	0.1
ENSGALG00000002605	MRPL17	0.779275564838557	0.1
ENSGALG00000017073	BRCA2	0.779275564838557	0
ENSGALG00000032156	TUBGCP6	0.779275564838557	0
ENSGALG00000051905		0.779275564838557	0.1
ENSGALG00000011822	CANT1	0.779534581287811	0
ENSGALG00000028295	MFAP1	0.779559390807396	0
ENSGALG00000012282	L2HGDH	0.779572366938593	-0.1
ENSGALG00000005995	SLC13A5	0.779782956935246	0.1
ENSGALG00000029387	PURA	0.779782956935246	-0.1
ENSGALG00000053625		0.779838220576019	-0.1
ENSGALG00000012177		0.779879221879774	-0.1
ENSGALG00000005368	CEP120	0.780070673587368	0
ENSGALG00000015656	PALM2AKAP2	0.780070673587368	-0.1
ENSGALG00000045948		0.780070673587368	-0.1
ENSGALG00000017317	DNAJB13	0.78011375766581	-0.1
ENSGALG00000049613		0.78011375766581	0.1
ENSGALG00000049875		0.78011375766581	-0.1
ENSGALG00000051375		0.780726924515439	0.1
ENSGALG00000052903		0.780745953455831	-0.1
ENSGALG00000009149		0.780906015271359	-0.1
ENSGALG00000026864	ZCCHC24	0.781556360013693	-0.1
ENSGALG00000011243	DAZL	0.781647677833882	0.1
ENSGALG00000050575		0.781647677833882	-0.1
ENSGALG00000003572		0.781773896405311	0
ENSGALG00000009013	MKKS	0.78182576285801	0
ENSGALG00000015181	GAREM1	0.782371863748991	-0.1
ENSGALG00000047230	SWI5	0.782599250773871	-0.1
ENSGALG00000047838		0.782858439309274	-0.1
ENSGALG00000054387		0.783117859660236	-0.1
ENSGALG00000007042	CCDC40	0.783469057871471	-0.1
ENSGALG00000026188	PGAP6	0.783537818397356	-0.1
ENSGALG00000036635		0.783552288512132	-0.1
ENSGALG00000030502	ADAMTS4	0.783644366406037	0.1
ENSGALG00000049867		0.783945269327223	0.1
ENSGALG00000011904	TRMT5	0.784256958644813	0
ENSGALG00000003509	SPACA9	0.784334253053617	-0.1
ENSGALG00000010208	CAPS2	0.784334253053617	-0.1
ENSGALG00000016070	WRB	0.784961415353894	0
ENSGALG00000015324		0.785680595426301	0.1
ENSGALG00000033709	LTA4H	0.785944638788005	0
ENSGALG00000008330	TMEM60	0.78598773479113	-0.1
ENSGALG00000006147	NUCB2	0.786034295439939	0
ENSGALG00000008320	EDEM1	0.786034295439939	0
ENSGALG00000009047	YPEL5	0.786034295439939	0.1
ENSGALG00000015303	AFG1L	0.786034295439939	-0.1
ENSGALG00000015925	CGAS	0.786034295439939	0
ENSGALG00000029614	FAM174C	0.786034295439939	0.1
ENSGALG00000043025		0.786034295439939	0.1
ENSGALG00000043591	PLA2G4F	0.786034295439939	0.1
ENSGALG00000052245		0.786034295439939	0.1
ENSGALG00000002110	TSTD2	0.786287514775088	-0.1
ENSGALG00000004532	ZNF507	0.786399422874074	0
ENSGALG00000010350	GPATCH2L	0.786415691261901	0.1
ENSGALG00000012541	MB	0.786560470963469	-0.1
ENSGALG00000012364	PPIL4	0.786884666757949	0
ENSGALG00000015215	MAPRE2	0.786884666757949	0
ENSGALG00000052759		0.786884666757949	-0.1
ENSGALG00000052384		0.786986129973272	0.1
ENSGALG00000016918	GATD3AL1	0.787055837702465	0
ENSGALG00000047280	CLDN20	0.787055837702465	0.1
ENSGALG00000007396	TAOK3	0.787064567709252	0
ENSGALG00000024112	PSMD11	0.787064567709252	0
ENSGALG00000037714	BBIP1	0.787294128512859	0.1
ENSGALG00000005770	HMGXB3	0.78762248122962	0
ENSGALG00000027728		0.78762248122962	0.1
ENSGALG00000000988	EFTUD2	0.787751259829092	0
ENSGALG00000001220	HERPUD1	0.787763623896413	-0.1
ENSGALG00000044599		0.787959003527407	-0.1
ENSGALG00000030466		0.788041449902455	0
ENSGALG00000008604	TMEM255A	0.788070081504156	0
ENSGALG00000009784	PTPN14	0.78813493592322	0
ENSGALG00000046858	MOGS	0.78813493592322	-0.1
ENSGALG00000049851		0.78813493592322	0.1
ENSGALG00000014118	MRPS26	0.788191626661132	0
ENSGALG00000025593	SNORD4A	0.788191626661132	0.1
ENSGALG00000005689	PAX2	0.78824658136051	-0.1
ENSGALG00000021766		0.78824658136051	-0.1
ENSGALG00000048876	LEAP2	0.78824658136051	-0.1
ENSGALG00000010360	NSUN4	0.788303903775534	0.1
ENSGALG00000010322	JDP2	0.788343369463738	-0.1
ENSGALG00000000142	CEPT1	0.788385941146629	0
ENSGALG00000016902	GPC5	0.788867411751431	0.1
ENSGALG00000013756	ZC2HC1B	0.788898970899263	0.1
ENSGALG00000043971		0.788898970899263	0.1
ENSGALG00000047120		0.788898970899263	-0.1
ENSGALG00000051188		0.788898970899263	-0.1
ENSGALG00000008749	POLR3F	0.789622304961935	0
ENSGALG00000028612		0.789943181938754	0.1
ENSGALG00000014874	MRPS30	0.790032123199111	0
ENSGALG00000030460	TBC1D31	0.790224506839842	0
ENSGALG00000034946		0.790224506839842	-0.1
ENSGALG00000050720		0.790224506839842	-0.1
ENSGALG00000023454	C9ORF152	0.790283266894593	0.1
ENSGALG00000037713	FNDC10	0.790446790957072	-0.1
ENSGALG00000053885		0.790476142360673	-0.1
ENSGALG00000032964		0.790666805772848	0.1
ENSGALG00000021180	PAQR9	0.79103035702009	-0.1
ENSGALG00000052296	MEX3D	0.79103035702009	0.1
ENSGALG00000041123	DSTYK	0.791495582609544	-0.1
ENSGALG00000042182	OXR1	0.791824125886503	0.1
ENSGALG00000008513	C1GALT1C1	0.791847713051925	-0.1
ENSGALG00000023554	PIGW	0.791856952701086	-0.1
ENSGALG00000053144	U3	0.791909687803631	-0.1
ENSGALG00000047857		0.792065913951156	0.1
ENSGALG00000004098	STK4	0.792203180306707	0
ENSGALG00000046156		0.792203180306707	0.1
ENSGALG00000010630	AHCTF1	0.792204835663493	0
ENSGALG00000047617	DDA1	0.792204835663493	0
ENSGALG00000052546	HIF3A	0.792204835663493	-0.1
ENSGALG00000015458	ILDR2	0.792423601551944	-0.1
ENSGALG00000028648	CCDC59	0.792552915018069	0
ENSGALG00000004781	ZBTB40	0.79264247083165	-0.1
ENSGALG00000051397		0.792729337498132	-0.1
ENSGALG00000053249		0.792770626199375	-0.1
ENSGALG00000049232		0.792845104373461	0.1
ENSGALG00000040291		0.792940763479104	-0.1
ENSGALG00000009839	PPIG	0.792957624796867	-0.1
ENSGALG00000015145	TMC1	0.793230467616929	0.1
ENSGALG00000012103		0.793384038371943	-0.1
ENSGALG00000033232	LMAN2	0.79340114676567	0
ENSGALG00000029856	TOMM7	0.793409250546399	-0.1
ENSGALG00000005266	BEAN1	0.793631922242951	-0.1
ENSGALG00000006098	HPRT1	0.793631922242951	0
ENSGALG00000009264	MTX2	0.793631922242951	0
ENSGALG00000042748		0.793666294831519	0.1
ENSGALG00000017329	FCHSD2	0.793772927617886	0.1
ENSGALG00000037894		0.793772927617886	0.1
ENSGALG00000042708		0.793772927617886	0.1
ENSGALG00000050470		0.793772927617886	-0.1
ENSGALG00000048284		0.794212994916903	-0.1
ENSGALG00000009257	PLRG1	0.79491387162505	0
ENSGALG00000042460	FPGS	0.79491387162505	0
ENSGALG00000010537	CDKN2C	0.795046019658836	0
ENSGALG00000006795	ABCG4	0.795197191327186	-0.1
ENSGALG00000032765		0.795233312013504	0.1
ENSGALG00000043002	TOMM6	0.795313491049616	0.1
ENSGALG00000049482		0.795471759414342	0.1
ENSGALG00000009399	GATAD1	0.795858272402716	0.1
ENSGALG00000006864		0.796174898512953	0.1
ENSGALG00000034507	CHST2	0.796214610337431	-0.1
ENSGALG00000007931	DLD	0.796216677727753	0
ENSGALG00000017089	SLC46A3	0.796216677727753	0.1
ENSGALG00000040737		0.796216677727753	0.1
ENSGALG00000001803	IWS1	0.796318472725189	0
ENSGALG00000009130	GPCPD1	0.796318472725189	0
ENSGALG00000047167	DNAJC30	0.796318472725189	-0.1
ENSGALG00000047177	5S_rRNA	0.796318472725189	0.1
ENSGALG00000008752		0.796480533181876	0.1
ENSGALG00000054017		0.796675516235563	-0.1
ENSGALG00000043650	GFI1	0.79678580196556	0.1
ENSGALG00000033791		0.796796194127458	-0.1
ENSGALG00000000618	ZCCHC17	0.796863098462552	0
ENSGALG00000007116	CABP1	0.796863098462552	0.1
ENSGALG00000028519	CCR10	0.796863098462552	0.1
ENSGALG00000002127	LSM10	0.796883150986712	0.1
ENSGALG00000026328	MIEN1	0.796883150986712	0.1
ENSGALG00000008633	SEPT6	0.796961067988517	0
ENSGALG00000029066		0.796961067988517	-0.1
ENSGALG00000006855	MELTF	0.797023551080373	0.1
ENSGALG00000006048		0.797058227555028	0.1
ENSGALG00000007701	B3GNT7	0.797190976254217	-0.1
ENSGALG00000041338		0.797286782169175	0.1
ENSGALG00000053729		0.797286782169175	-0.1
ENSGALG00000053902		0.797287490384195	-0.1
ENSGALG00000050796		0.797507601104823	-0.1
ENSGALG00000013889	RNMT	0.79754379282468	0
ENSGALG00000030176	SLC31A2	0.797670588692143	-0.1
ENSGALG00000007736	ZWILCH	0.797766070313671	0
ENSGALG00000014115	SLAIN2	0.797766070313671	0
ENSGALG00000036659	NDUFAF8	0.797766070313671	-0.1
ENSGALG00000050471		0.797766070313671	-0.1
ENSGALG00000025302	SNORD71	0.798010383613193	-0.1
ENSGALG00000040254	UQCC1	0.798010383613193	0
ENSGALG00000018503	NKX6-3	0.798048656492606	0.1
ENSGALG00000019690	WDR86	0.798048656492606	0.1
ENSGALG00000008135	SATB2	0.798464047075894	-0.1
ENSGALG00000008454	NOP58	0.798464047075894	0
ENSGALG00000010822	SPATA4	0.798464047075894	0.1
ENSGALG00000014949	RABL3	0.798464047075894	0
ENSGALG00000015543	MRPL50	0.798464047075894	-0.1
ENSGALG00000017863		0.798464047075894	-0.1
ENSGALG00000048158		0.798464047075894	0.1
ENSGALG00000026999	SNRPB2	0.798499634579646	0
ENSGALG00000008844	SLC31A1	0.798560438330152	0
ENSGALG00000010309		0.798984918932336	0.1
ENSGALG00000038385	MTFR1	0.798984918932336	0
ENSGALG00000003708	WDR70	0.799607767711264	0
ENSGALG00000040307	MORN2	0.799943727924342	-0.1
ENSGALG00000012355	DARS	0.799991230718192	0
ENSGALG00000040948	ZMAT3	0.800671096313419	-0.1
ENSGALG00000026773	gga-mir-222a	0.800854241010655	-0.1
ENSGALG00000034278	SVOP	0.800899569547952	0.1
ENSGALG00000054723	AMOTL2	0.800899569547952	-0.1
